uid,variant,temp,model,modality,file,strict,strict_reason,rescued,rescued_reason,schema_status
1b64c419,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/1b64c419_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
0dd1e9ca,0,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v0_t0_0.json,1.0,ok,1.0,ok,strict
9cebf902,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9cebf902_v0_t0_0.json,1.0,ok,1.0,ok,strict
dc35566b,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/dc35566b_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
85a846ff,1,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/85a846ff_v1_t0_5.json,1.0,ok,1.0,ok,strict
b4ec494d,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
f260aa25,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f260aa25_v0_t0_0.json,1.0,ok,1.0,ok,strict
07080553,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/07080553_v1_t0_0.json,1.0,ok,1.0,ok,strict
25c9f684,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/25c9f684_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
f6d74921,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f6d74921_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9cebf902_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
dc35566b,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/dc35566b_v0_t0_5.json,1.0,ok,1.0,ok,strict
2bc72355,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/2bc72355_v1_t0_5.json,1.0,ok,1.0,ok,strict
faa67d8f,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v2_t0_0.json,1.0,ok,1.0,ok,strict
bbf22c00,1,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v1_t0_5.json,1.0,ok,1.0,ok,strict
0dd1e9ca,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v2_t0_5.json,0.0,"[{'action': 'click', 'selector': 'select[name*=report i]', 'value': None}, {'action': 'select', 'selector': 'select[name*=report i]', 'value': 'Executive Summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)', 'value': None}, {'action': 'wait', 'selector': None, 'value': 5000}, {'action': 'click', 'selector': 'button:has-text(""export"" i)', 'value': None}, {'action': 'click', 'selector': 'a:has-text(""download"" i)', 'value': None}] is not valid under any of the given schemas",0.0,"[{'action': 'click', 'selector': 'select[name*=report i]', 'value': None}, {'action': 'select', 'selector': 'select[name*=report i]', 'value': 'Executive Summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)', 'value': None}, {'action': 'wait', 'selector': None, 'value': 5000}, {'action': 'click', 'selector': 'button:has-text(""export"" i)', 'value': None}, {'action': 'click', 'selector': 'a:has-text(""download"" i)', 'value': None}] is not valid under any of the given schemas",fail
1b64c419,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/1b64c419_v0_t0_0.json,1.0,ok,1.0,ok,strict
a79efa23,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/a79efa23_v0_t0_0.json,1.0,ok,1.0,ok,strict
27910ee5,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/27910ee5_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
ab599408,1,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/ab599408_v1_t0_5.json,1.0,ok,1.0,ok,strict
f6d74921,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f6d74921_v0_t0_5.json,1.0,ok,1.0,ok,strict
0c07452f,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/0c07452f_v1_t0_0.json,1.0,ok,1.0,ok,strict
9652a31e,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9652a31e_v1_t0_0.json,1.0,ok,1.0,ok,strict
b4ec494d,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v0_t0_5.json,1.0,ok,1.0,ok,strict
f260aa25,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f260aa25_v2_t0_5.json,1.0,ok,1.0,ok,strict
8cc4a9e1,1,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v1_t0_5.json,1.0,ok,1.0,ok,strict
7e365caf,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/7e365caf_v1_t0_0.json,1.0,ok,1.0,ok,strict
2bc72355,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/2bc72355_v0_t0_0.json,1.0,ok,1.0,ok,strict
85a846ff,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/85a846ff_v2_t0_5.json,0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'text': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'text': '{AMOUNT}', 'description': 'Enter amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'text': '{MEMO}', 'description': 'Enter memo details'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to submit record'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'text': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'text': '{AMOUNT}', 'description': 'Enter amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'text': '{MEMO}', 'description': 'Enter memo details'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to submit record'}] is not valid under any of the given schemas",fail
dc35566b,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/dc35566b_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
47817359,2,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/47817359_v2_t0_0.json,0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'value': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'value': '{TRANSACTION_AMOUNT}', 'description': 'Enter transaction amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'value': '{TRANSACTION_DESCRIPTION}', 'description': 'Enter transaction description/memo'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to record transaction'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[name*=account i]', 'description': 'Find account input field'}, {'action': 'type', 'value': '{ACCOUNT_NUMBER}', 'description': 'Enter account number'}, {'action': 'find', 'selector': 'input[name*=amount i], input[type=number]', 'description': 'Find amount input field'}, {'action': 'type', 'value': '{TRANSACTION_AMOUNT}', 'description': 'Enter transaction amount'}, {'action': 'find', 'selector': 'textarea[name*=memo i]', 'description': 'Find memo text area'}, {'action': 'type', 'value': '{TRANSACTION_DESCRIPTION}', 'description': 'Enter transaction description/memo'}, {'action': 'find', 'selector': 'button:has-text(""post"" i), button:has-text(""save"" i)', 'description': 'Find post/save button'}, {'action': 'click', 'description': 'Click post/save button to record transaction'}] is not valid under any of the given schemas",fail
bbf22c00,0,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v0_t0_0.json,1.0,ok,1.0,ok,strict
1b64c419,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/1b64c419_v1_t0_5.json,1.0,ok,1.0,ok,strict
a79efa23,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/a79efa23_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
8fc9d168,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
936aa3e5,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
9652a31e,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9652a31e_v0_t0_5.json,1.0,ok,1.0,ok,strict
ab599408,0,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/ab599408_v0_t0_0.json,1.0,ok,1.0,ok,strict
25c9f684,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/25c9f684_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
07080553,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/07080553_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
f6d74921,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f6d74921_v1_t0_0.json,1.0,ok,1.0,ok,strict
0c07452f,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/0c07452f_v0_t0_5.json,1.0,ok,1.0,ok,strict
8cc4a9e1,0,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v0_t0_0.json,1.0,ok,1.0,ok,strict
7e365caf,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/7e365caf_v0_t0_5.json,1.0,ok,1.0,ok,strict
b4ec494d,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
faa67d8f,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v1_t0_0.json,1.0,ok,1.0,ok,strict
47817359,0,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/47817359_v0_t0_5.json,1.0,ok,1.0,ok,strict
27910ee5,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/27910ee5_v1_t0_5.json,1.0,ok,1.0,ok,strict
bbf22c00,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v2_t0_5.json,1.0,ok,1.0,ok,strict
0dd1e9ca,1,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v1_t0_5.json,1.0,ok,1.0,ok,strict
8fc9d168,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v0_t0_0.json,1.0,ok,1.0,ok,strict
936aa3e5,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v0_t0_0.json,1.0,ok,1.0,ok,strict
2bc72355,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/2bc72355_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9cebf902_v1_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
85a846ff,0,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/85a846ff_v0_t0_0.json,1.0,ok,1.0,ok,strict
8cc4a9e1,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v2_t0_5.json,0.0,"[{'action': 'find', 'selector': 'input[name*=space i], input[placeholder*=space i]', 'description': 'Find input field for entering space/volume'}, {'action': 'type', 'text': '1000', 'description': 'Enter sample space/volume value'}, {'action': 'find', 'selector': 'input[name*=charge i]', 'description': 'Find input field for entering charge rate'}, {'action': 'type', 'text': '5.50', 'description': 'Enter sample charge rate'}, {'action': 'click', 'selector': 'button:has-text(""calculate"" i), button:has-text(""compute"" i)', 'description': 'Click calculate/compute button'}, {'action': 'read', 'selector': 'output, #result, .total', 'description': 'Read calculated result'}, {'action': 'click', 'selector': 'button:has-text(""save"" i)', 'description': 'Click save button to store result'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[name*=space i], input[placeholder*=space i]', 'description': 'Find input field for entering space/volume'}, {'action': 'type', 'text': '1000', 'description': 'Enter sample space/volume value'}, {'action': 'find', 'selector': 'input[name*=charge i]', 'description': 'Find input field for entering charge rate'}, {'action': 'type', 'text': '5.50', 'description': 'Enter sample charge rate'}, {'action': 'click', 'selector': 'button:has-text(""calculate"" i), button:has-text(""compute"" i)', 'description': 'Click calculate/compute button'}, {'action': 'read', 'selector': 'output, #result, .total', 'description': 'Read calculated result'}, {'action': 'click', 'selector': 'button:has-text(""save"" i)', 'description': 'Click save button to store result'}] is not valid under any of the given schemas",fail
7e365caf,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/7e365caf_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
f260aa25,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f260aa25_v1_t0_5.json,1.0,ok,1.0,ok,strict
9652a31e,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9652a31e_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
07080553,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/07080553_v0_t0_5.json,1.0,ok,1.0,ok,strict
25c9f684,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/25c9f684_v0_t0_0.json,1.0,ok,1.0,ok,strict
ab599408,2,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/ab599408_v2_t0_5.json,0.0,"[{'action': 'find', 'selector': 'input[placeholder*=search i]', 'human_step': 'Locate the search input field'}, {'action': 'type', 'text': 'medical supplies', 'human_step': ""Enter 'medical supplies' in the search field""}, {'action': 'find', 'selector': 'button:has-text(""add item"" i)', 'human_step': ""Find the 'Add Item' button""}, {'action': 'click', 'human_step': ""Click the 'Add Item' button to add supplies to the order""}, {'action': 'find', 'selector': 'input[name*=quantity i]', 'human_step': 'Locate the quantity input field'}, {'action': 'type', 'text': '10', 'human_step': 'Enter a quantity of 10'}, {'action': 'find', 'selector': 'button:has-text(""order"" i), button:has-text(""submit"" i)', 'human_step': ""Find the 'Order' or 'Submit' button""}, {'action': 'click', 'human_step': 'Click the button to submit the order'}] is not valid under any of the given schemas",0.0,"[{'action': 'find', 'selector': 'input[placeholder*=search i]', 'human_step': 'Locate the search input field'}, {'action': 'type', 'text': 'medical supplies', 'human_step': ""Enter 'medical supplies' in the search field""}, {'action': 'find', 'selector': 'button:has-text(""add item"" i)', 'human_step': ""Find the 'Add Item' button""}, {'action': 'click', 'human_step': ""Click the 'Add Item' button to add supplies to the order""}, {'action': 'find', 'selector': 'input[name*=quantity i]', 'human_step': 'Locate the quantity input field'}, {'action': 'type', 'text': '10', 'human_step': 'Enter a quantity of 10'}, {'action': 'find', 'selector': 'button:has-text(""order"" i), button:has-text(""submit"" i)', 'human_step': ""Find the 'Order' or 'Submit' button""}, {'action': 'click', 'human_step': 'Click the button to submit the order'}] is not valid under any of the given schemas",fail
0c07452f,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/0c07452f_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9cebf902_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
dc35566b,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/dc35566b_v0_t0_0.json,1.0,ok,1.0,ok,strict
2bc72355,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/2bc72355_v1_t0_0.json,1.0,ok,1.0,ok,strict
faa67d8f,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v2_t0_5.json,1.0,ok,1.0,ok,strict
1b64c419,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/1b64c419_v0_t0_5.json,1.0,ok,1.0,ok,strict
0dd1e9ca,2,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v2_t0_0.json,0.0,"[{'action': 'click', 'selector': 'select[name*=report i]', 'value': None}, {'action': 'select', 'selector': 'select[name*=report i]', 'value': 'Executive Summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)', 'value': None}, {'action': 'wait', 'selector': None, 'value': 5000}, {'action': 'click', 'selector': 'button:has-text(""export"" i)', 'value': None}, {'action': 'click', 'selector': 'a:has-text(""download"" i)', 'value': None}] is not valid under any of the given schemas",0.0,"[{'action': 'click', 'selector': 'select[name*=report i]', 'value': None}, {'action': 'select', 'selector': 'select[name*=report i]', 'value': 'Executive Summary'}, {'action': 'click', 'selector': 'button:has-text(""generate"" i)', 'value': None}, {'action': 'wait', 'selector': None, 'value': 5000}, {'action': 'click', 'selector': 'button:has-text(""export"" i)', 'value': None}, {'action': 'click', 'selector': 'a:has-text(""download"" i)', 'value': None}] is not valid under any of the given schemas",fail
bbf22c00,1,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/bbf22c00_v1_t0_0.json,1.0,ok,1.0,ok,strict
a79efa23,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/a79efa23_v0_t0_5.json,1.0,ok,1.0,ok,strict
27910ee5,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/27910ee5_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
ab599408,1,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/ab599408_v1_t0_0.json,1.0,ok,1.0,ok,strict
f6d74921,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f6d74921_v0_t0_0.json,1.0,ok,1.0,ok,strict
0c07452f,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/0c07452f_v1_t0_5.json,1.0,ok,1.0,ok,strict
9652a31e,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9652a31e_v1_t0_5.json,1.0,ok,1.0,ok,strict
b4ec494d,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v0_t0_0.json,1.0,ok,1.0,ok,strict
f260aa25,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f260aa25_v2_t0_0.json,1.0,ok,1.0,ok,strict
8cc4a9e1,1,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/8cc4a9e1_v1_t0_0.json,1.0,ok,1.0,ok,strict
7e365caf,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/7e365caf_v1_t0_5.json,1.0,ok,1.0,ok,strict
8fc9d168,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/8fc9d168_v1_t0_0.json,1.0,ok,1.0,ok,strict
936aa3e5,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/936aa3e5_v1_t0_0.json,1.0,ok,1.0,ok,strict
faa67d8f,0,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/faa67d8f_v0_t0_0.json,1.0,ok,1.0,ok,strict
47817359,1,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/47817359_v1_t0_5.json,1.0,ok,1.0,ok,strict
27910ee5,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/27910ee5_v0_t0_5.json,1.0,ok,1.0,ok,strict
a79efa23,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/a79efa23_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
0dd1e9ca,0,0.5,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/0dd1e9ca_v0_t0_5.json,1.0,ok,1.0,ok,strict
1b64c419,2,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/1b64c419_v2_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
9cebf902,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/9cebf902_v0_t0_5.json,1.0,ok,1.0,ok,strict
dc35566b,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/dc35566b_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
85a846ff,1,0.0,claude-3-5-sonnet-20240620,GUI,anthropic/claude-3-5-sonnet-20240620/85a846ff_v1_t0_0.json,1.0,ok,1.0,ok,strict
b4ec494d,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/b4ec494d_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
f260aa25,0,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f260aa25_v0_t0_5.json,1.0,ok,1.0,ok,strict
07080553,1,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/07080553_v1_t0_5.json,1.0,ok,1.0,ok,strict
25c9f684,1,0.0,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/25c9f684_v1_t0_0.json,0.0,empty or missing block (strict),1.0,ok,rescued
f6d74921,2,0.5,claude-3-5-sonnet-20240620,TEXT,anthropic/claude-3-5-sonnet-20240620/f6d74921_v2_t0_5.json,0.0,empty or missing block (strict),1.0,ok,rescued
faa67d8f,1,0.5,gpt-4o,TEXT,openai/gpt-4o/faa67d8f_v1_t0_5.json,1.0,ok,1.0,ok,strict
47817359,0,0.0,gpt-4o,GUI,openai/gpt-4o/47817359_v0_t0_0.json,1.0,ok,1.0,ok,strict
27910ee5,1,0.0,gpt-4o,TEXT,openai/gpt-4o/27910ee5_v1_t0_0.json,1.0,ok,1.0,ok,strict
0dd1e9ca,1,0.0,gpt-4o,GUI,openai/gpt-4o/0dd1e9ca_v1_t0_0.json,1.0,ok,1.0,ok,strict
bbf22c00,2,0.0,gpt-4o,GUI,openai/gpt-4o/bbf22c00_v2_t0_0.json,1.0,ok,1.0,ok,strict
8fc9d168,0,0.5,gpt-4o,TEXT,openai/gpt-4o/8fc9d168_v0_t0_5.json,1.0,ok,1.0,ok,strict
936aa3e5,0,0.5,gpt-4o,TEXT,openai/gpt-4o/936aa3e5_v0_t0_5.json,1.0,ok,1.0,ok,strict
2bc72355,2,0.0,gpt-4o,TEXT,openai/gpt-4o/2bc72355_v2_t0_0.json,1.0,ok,1.0,ok,strict
9cebf902,1,0.0,gpt-4o,TEXT,openai/gpt-4o/9cebf902_v1_t0_0.json,1.0,ok,1.0,ok,strict
85a846ff,0,0.5,gpt-4o,GUI,openai/gpt-4o/85a846ff_v0_t0_5.json,1.0,ok,1.0,ok,strict
8cc4a9e1,2,0.0,gpt-4o,GUI,openai/gpt-4o/8cc4a9e1_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
7e365caf,2,0.5,gpt-4o,TEXT,openai/gpt-4o/7e365caf_v2_t0_5.json,1.0,ok,1.0,ok,strict
f260aa25,1,0.0,gpt-4o,TEXT,openai/gpt-4o/f260aa25_v1_t0_0.json,1.0,ok,1.0,ok,strict
9652a31e,2,0.5,gpt-4o,TEXT,openai/gpt-4o/9652a31e_v2_t0_5.json,1.0,ok,1.0,ok,strict
07080553,0,0.0,gpt-4o,TEXT,openai/gpt-4o/07080553_v0_t0_0.json,1.0,ok,1.0,ok,strict
ab599408,2,0.0,gpt-4o,GUI,openai/gpt-4o/ab599408_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
25c9f684,0,0.5,gpt-4o,TEXT,openai/gpt-4o/25c9f684_v0_t0_5.json,1.0,ok,1.0,ok,strict
0c07452f,2,0.5,gpt-4o,TEXT,openai/gpt-4o/0c07452f_v2_t0_5.json,1.0,ok,1.0,ok,strict
2bc72355,0,0.5,gpt-4o,TEXT,openai/gpt-4o/2bc72355_v0_t0_5.json,1.0,ok,1.0,ok,strict
85a846ff,2,0.0,gpt-4o,GUI,openai/gpt-4o/85a846ff_v2_t0_0.json,0.0,{'error': 'unable'} is not valid under any of the given schemas,0.0,{'error': 'unable'} is not valid under any of the given schemas,fail
dc35566b,1,0.5,gpt-4o,TEXT,openai/gpt-4o/dc35566b_v1_t0_5.json,1.0,ok,1.0,ok,strict
47817359,2,0.5,gpt-4o,GUI,openai/gpt-4o/47817359_v2_t0_5.json,1.0,ok,1.0,ok,strict
1b64c419,1,0.0,gpt-4o,TEXT,openai/gpt-4o/1b64c419_v1_t0_0.json,1.0,ok,1.0,ok,strict
